country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,15.55,383.4,49.2
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,12.63,154.4,37.5
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,14.12,267.5,48.5
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.87,197.3,32.7
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,7.23,203.8,21.7
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,10.36,246.8,35.7
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,12.19,205.5,37.5
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Cotton,7.99,207,27.1
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,12.11,278.2,48.1
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Grain,11.73,235.6,43.8
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,12.41,272.7,47.6
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,8.08,204.5,31.9
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,11.7,364.9,43
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Agricultural Produce,6.19,96.2,20.5
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Grain,11.67,206.4,33.2
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,9.05,288.5,37.3
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,8,222.4,27.1
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,Grain,12.9,229.4,32.9
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,13.94,352.5,41.2
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,11.23,216,38
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,8.94,251.5,44.3
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,12.9,358.9,41.5
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,4.28,130,18.5
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,10.92,290.4,39.4
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,7.87,225.1,37.8
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Fertilizers,9.63,226.9,26.8
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,12.37,286.8,38.6
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,13.44,270.7,36.2
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,9.86,332.5,35
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,9.46,259.6,30
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,7.73,153.8,23.6
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,11.05,155.1,32.6
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,13.41,271.8,41.4
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,10.21,313.4,38.3
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,10.23,278.2,34.1
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.57,261.2,39.5
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,13.34,260.2,45
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,13.24,206.5,42
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,8.18,248.5,25.9
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,14.09,384.7,46.7
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,5.55,123.8,19.7
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Alumina,14.64,190.1,33.1
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,General Cargo,11.85,177.5,26.2
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Grain,10.9,167.8,47.6
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,12.79,238.6,45.3
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,13.79,237.7,40
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,10.29,173.5,39.7
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,12.55,258.8,29.8
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,8.07,142.5,21.4
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,9.17,230.8,35
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,4.98,94.7,21.6
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,9.86,246,34.7
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,11.55,359.1,58.2
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,9.23,148.5,25.9
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Agricultural Produce,5.45,143.7,19.6
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,12.73,298.5,28.8
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,9.91,360.7,47.6
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,12.5,278.9,41.1
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,7.9,133.9,20.3
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,11.39,206.9,31.7
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,13.51,252.9,43.9
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,11.36,194.5,37.8
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,9.37,287.1,44.9
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,14.68,210.2,40.5
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,9.24,226.5,32
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Copra,4.7,98.9,20.4
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Spodumene,18.36,333.2,47.7
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,13.18,237.9,34.8
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,12.17,175.3,38.5
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.68,201,45.9
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,9.82,257.6,43.8
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,10.26,197.9,35.6
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Timber,7.68,242.8,30.3
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,7.52,129.4,20.4
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,13.21,381.6,57.1
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,9.91,306.2,31.6
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,12.15,348.5,46.8
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,General Cargo,12.42,175.2,32.6
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,13.18,326.7,49.8
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,14.61,273.3,46.5
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,12.02,234.7,42.4
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.19,231.4,33.3
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,11.11,194,30.6
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,12.16,169.7,45.9
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,9.32,232.7,36.7
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,10.22,264.4,35.9
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,14.55,256.5,33.2
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,9.93,196.1,30.9
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,12.59,246.2,26.9
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,8.52,168.2,21.1
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,10.02,257,32.5
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,16.44,237,37.6
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,8.33,95,24.8
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,16.33,334.2,55
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,12.54,177.7,37.6
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,10.08,195.9,40.9
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.03,252.8,33
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,13.35,247.5,37.7
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,9.92,288.4,47.2
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,8.79,216.3,33.8
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,7.72,162,24.4
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,14.4,347.1,45.9
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,11.02,204.1,34.6
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Copra,5.29,97.6,21.3
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,14.09,241,40.6
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,15.13,297.5,39.1
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,General Cargo,12.19,225.7,37.3
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,11.33,375.8,39.8
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,13.76,297.1,41.1
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Apatite Concentrate,14.54,192.7,36.4
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,14.59,260.8,29.9
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,13.84,198.8,42.5
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Coal,10.83,199.7,35.7
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Agricultural Produce,4.44,111.4,18.5
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,15.89,184.5,47.2
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,12.16,236.6,31.8
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Spodumene,12.95,240.6,40.9
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,9.91,254.9,39.1
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,12.66,357.7,48.1
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,10.65,166.2,43.7
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,9.24,169.1,29
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,10.43,243,36.2
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,12.16,266.3,38.7
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,8.31,256.3,38
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,9.57,143.2,23.6
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,12.41,187.2,39.8
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,General Cargo,7.95,218.4,24.9
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,9.7,177.3,34.2
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Tobacco,6.67,157.5,27.4
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,8.94,268.9,34.7
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Fertilizers,11,269.3,43.9
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,11.31,278.6,30.2
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,9.93,360.8,39.9
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,9.95,172.9,33.2
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,11.74,219.1,32.7
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,7.25,154.7,18.7
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,10.43,223.1,28.3
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,8.88,231.4,41.7
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,General Cargo,13.68,239.7,32.7
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,11.82,224,37.6
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,11.04,219,47.2
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Magnetite,10.88,186.4,27.4
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,13,217.9,41.8
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,12.13,234.2,40.5
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,11.14,246.6,40.8
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,8.98,284.6,27.8
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,11.53,271.7,46.2
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,12.95,174.4,35.9
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,10.83,235.1,42.9
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Grain,12.08,273.6,30.5
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Copra,5.83,149.6,23.2
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,9.72,138,30
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,10.96,270.1,37.1
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Agricultural Produce,6.18,86.5,23.5
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,19.26,273.2,49
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,14.59,200.4,43.2
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,13.65,252.5,33.4
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,12.99,299.7,34.5
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Timber,7.1,217.4,22.1
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Agricultural Produce,5.47,88.5,21.9
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,9.74,208.1,43.8
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,14.56,181.9,41.7
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,13.91,244.1,40.5
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,13.91,244.1,44.8
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,15.22,178.7,36.6
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,13.94,263.6,44.1
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,8.99,172.9,35
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Spodumene,14.3,275.7,56.2
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,Grain,10.02,166.6,34.2
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,13.15,361.3,43.1
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,11.85,299.7,36.2
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,12.7,259.3,28
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,9.12,296.4,41.2
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,10.94,197,43.2
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,12.22,278,48.2
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,12.67,265.5,44.3
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,6.5,141.7,22.6
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,15.07,221.9,41.9
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,12.44,348.6,36.5
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,8.5,197.6,27.3
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,5.53,115.1,23.3
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Copra,4.74,83.6,24.9
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,13.78,240.1,41.3
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,11.41,173.7,39
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.82,268.1,39.3
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,12.92,188.4,42.4
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,7.94,186.5,33.7
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,11.9,288.4,57.4
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,7.42,222.2,30.8
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,11.69,277.6,36.5
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,13.35,144.5,29.8
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,12.7,206.9,34.9
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,9.77,269.4,37
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,11.91,384.6,48.8
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,7.52,135.8,23.7
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,10.68,224.6,40.4
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,10.67,310.2,44.6
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,8.83,214.4,23.9
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,General Cargo,10.72,219.6,33.4
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,13.91,235.5,42.6
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Magnetite,11.76,204.2,36.2
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,8.91,298.2,26.4
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,6.92,173.2,32.8
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,11.38,225.7,48.2
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,9.97,234.5,45.7
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,15.85,294,46.8
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,11.05,250.3,45.6
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,13.57,158.9,33.4
