country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,13.5,236.6,37.6
India,Visakhapatnam,East Quay Berth 3,Dry Bulk,Iron Ore,14.9,241.8,39.7
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,14.7,235.3,38.2
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Coal,14.3,240.8,36.5
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Iron Ore,18.5,328.4,47.9
India,Sagar-Sandheads,Liquid Bulk Terminal 1,Liquid Bulk,Crude Oil,14.1,248.3,42.4
India,Gopalpur,Dry Bulk Berth 4,Dry Bulk,Coal,14.2,233.4,35.4
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Petroleum Products,14.5,245.2,41.1
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Iron Ore,10.5,215.8,31.9
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,9.7,195.3,31.6
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,13.7,244.6,40.8
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,14.3,246.4,35
India,Haldia,Haldia Dock Complex 6,Dry Bulk,Coal,10.9,219.9,32.5
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,13.8,236.2,37.5
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Coal,14.3,244.5,35.3
India,Haldia,Oil Jetty 2,Liquid Bulk,Chemicals,11,235.2,34.7
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,12.6,243.3,40.6
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Iron Ore,14,237.3,35.7
India,Haldia,Oil Jetty 1,Liquid Bulk,Petroleum Products,10.5,225.9,34.4
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,14.4,257,46.7
India,Gangavaram,Iron Ore Berth 5,Dry Bulk,Iron Ore,18.2,335.4,48.5
India,Gangavaram,Iron Ore Berth 7,Dry Bulk,Iron Ore,18,338.5,46.4
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Fertilizer,14.5,240.8,39
India,Sagar-Sandheads,Liquid Bulk Terminal 1,Liquid Bulk,Crude Oil,14.2,255.6,42.3
India,Paradip,Coal Berth 3,Dry Bulk,Thermal Coal,14.6,301.5,45.8
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore Pellets,15.9,295.7,46.3
India,Dhamra,Coal Berth 7,Dry Bulk,Coking Coal,18.2,330.7,48.8
India,Paradip,General Cargo Berth 5,Dry Bulk,Fertilizer,14.5,301.2,46
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10,205.5,32.3
India,Haldia,Oil Jetty 5,Liquid Bulk,Petroleum Products,10.8,227.7,33.6
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Coal,14.3,240.3,34.7
India,Dhamra,Iron Ore Berth 2,Dry Bulk,Pellets,18.2,340.1,47.3
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Bauxite,15.8,287,42
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14.3,237.9,40.2
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,13.7,233.4,36.6
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Iron Ore,10.3,227.6,31.6
India,Dhamra,General Cargo Berth 4,Dry Bulk,Grain,15,243.1,38.9
India,Dhamra,Coal Berth 8,Dry Bulk,Coking Coal,17.4,333.7,47.1
India,Paradip,SPM Terminal 7,Liquid Bulk,Crude Oil,23.3,370.4,64.8
India,Haldia,Oil Jetty 5,Liquid Bulk,Chemicals,11.3,226.4,34.7
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10.3,204.6,33.2
India,Gangavaram,General Cargo Berth 8,Dry Bulk,Limestone,16.5,283.1,41.7
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.2,239.1,43
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,18.3,319,49.1
India,Gangavaram,Coal Berth 8,Dry Bulk,Coal,18.4,320.8,46.8
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.7,232.7,32.1
India,Gopalpur,Dry Bulk Berth 1,Dry Bulk,Iron Ore,14,239.6,36.5
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,17.4,323.7,48.3
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore,16.2,296.1,45.3
India,Paradip,Iron Ore Berth 5,Dry Bulk,Iron Ore,16,302.7,47.5
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,11.8,255.2,40.4
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Coal,10.4,216.3,31.3
India,Dhamra,General Cargo Berth 8,Dry Bulk,Grain,14.8,236.7,37.4
India,Gangavaram,Iron Ore Berth 6,Dry Bulk,Iron Ore,18.5,326.3,47.1
India,Visakhapatnam,Oil Handling Berth 4,Liquid Bulk,Crude Oil,13.9,234.1,40.3
India,Paradip,Coal Berth 7,Dry Bulk,Thermal Coal,14.2,304.7,45.5
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,22.6,359.4,63.3
India,Dhamra,Coal Berth 2,Dry Bulk,Coking Coal,17.6,328.9,48
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,10.6,204.1,31
India,Dhamra,Coal Berth 8,Dry Bulk,Coking Coal,18.4,330.4,47.5
India,Paradip,Coal Berth 1,Dry Bulk,Coking Coal,14.7,303.3,46
India,Visakhapatnam,Multi Purpose Berth 4,Dry Bulk,Fertilizer,15.3,235.5,41.4
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,14.3,247.5,39.2
India,Haldia,Oil Jetty 5,Liquid Bulk,Chemicals,10.9,230.3,35.3
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Coal,10.5,234.6,31.5
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Grain,14.4,241.6,39.9
India,Paradip,Oil Jetty 4,Liquid Bulk,Petroleum Products,14.6,261.5,46.3
India,Dhamra,General Cargo Berth 7,Dry Bulk,Fertilizer,14.2,236.8,37.7
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Iron Ore,10.5,222.6,32.6
India,Gangavaram,General Cargo Berth 8,Dry Bulk,Limestone,16.4,290,42.2
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,10,202.1,31.9
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Fertilizer,10.5,221.8,31.3
India,Paradip,Coal Berth 4,Dry Bulk,Coking Coal,14.4,304.4,46.6
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Coal,13.8,237.3,35.4
India,Gangavaram,Coal Berth 4,Dry Bulk,Coal,18.6,336.7,47.4
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10.1,204,33.2
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Iron Ore,12.2,254,38.9
India,Paradip,Oil Jetty 1,Liquid Bulk,Crude Oil,14.2,254.8,46.2
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Iron Ore,14,244.6,35.7
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Grain,14.2,240.2,40.7
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Steel,14,230.6,39.5
India,Gangavaram,General Cargo Berth 3,Dry Bulk,Limestone,15.8,276.6,41.3
India,Dhamra,General Cargo Berth 1,Dry Bulk,Grain,14.2,236.2,38.2
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Crude Oil,14.2,243.6,42.6
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Iron Ore,12.2,250.6,38.7
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,13.7,234.3,39.5
India,Visakhapatnam,East Quay Berth 6,Dry Bulk,Steam Coal,14.6,235.7,38.5
India,Paradip,Coal Berth 8,Dry Bulk,Coking Coal,14.1,302.3,45
India,Haldia,Oil Jetty 3,Liquid Bulk,Chemicals,11,217.3,33.9
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18.5,331.7,48.4
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,18.3,333,49.2
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Coal,10.2,224.2,31.1
India,Paradip,Iron Ore Berth 1,Dry Bulk,Iron Ore Pellets,15.7,303.2,45.7
India,Haldia,Oil Jetty 7,Liquid Bulk,Petroleum Products,10.8,219.6,35.1
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Crude Oil,14.2,250.6,41
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,18,324.7,48
India,Haldia,Oil Jetty 8,Liquid Bulk,Petroleum Products,11.2,234.7,35.8
India,Dhamra,Iron Ore Berth 4,Dry Bulk,Iron Ore,18,328.1,48.9
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,14.2,236.1,37.2
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.4,240.7,42.4
India,Paradip,SPM Terminal 1,Liquid Bulk,Crude Oil,22.5,358.9,64
India,Visakhapatnam,Oil Handling Berth 6,Liquid Bulk,Crude Oil,14.1,240.8,39.1
India,Gangavaram,Iron Ore Berth 7,Dry Bulk,Iron Ore,18,325.2,48.3
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,9.8,202.7,33.1
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Iron Ore,13.9,236,37.5
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Fertilizer,10.6,228.4,32.3
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12,258.1,40
India,Paradip,Oil Jetty 6,Liquid Bulk,Petroleum Products,13.7,255.5,45.5
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,15,235,39.8
India,Gangavaram,General Cargo Berth 2,Dry Bulk,Limestone,16,277.8,41.5
India,Visakhapatnam,East Quay Berth 4,Dry Bulk,Iron Ore,14.7,239.4,39.1
India,Dhamra,General Cargo Berth 6,Dry Bulk,Fertilizer,14.6,252,38.6
India,Visakhapatnam,East Quay Berth 6,Dry Bulk,Steam Coal,14.4,235.6,39
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Iron Ore,14.6,241.6,36.1
India,Gopalpur,Dry Bulk Berth 4,Dry Bulk,Iron Ore,14.4,244.1,37.3
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,9.7,202.7,31
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Steel,14.8,243.5,39.9
India,Dhamra,General Cargo Berth 3,Dry Bulk,Grain,15,238.8,37.1
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Iron Ore,13.8,235.6,35.7
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12.1,246.2,39.9
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Minerals,13.9,243.3,35.8
India,Gangavaram,General Cargo Berth 2,Dry Bulk,Bauxite,16.1,282.7,42.4
India,Haldia,Haldia Dock Complex 2,Dry Bulk,Fertilizer,10.8,227.9,32.1
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,13.9,240.6,35.6
India,Visakhapatnam,Multi Purpose Berth 3,Dry Bulk,Fertilizer,14.4,241,39.7
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Crude Oil,13.6,255.5,42.8
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10.1,195.3,31.6
India,Visakhapatnam,Oil Handling Berth 6,Liquid Bulk,Crude Oil,14.3,233.7,40
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Iron Ore,10.4,215.9,32.2
India,Dhamra,General Cargo Berth 6,Dry Bulk,Fertilizer,14.6,240.4,38.5
India,Gangavaram,Iron Ore Berth 3,Dry Bulk,Iron Ore,18.4,333.9,48
India,Haldia,Haldia Dock Complex 4,Dry Bulk,Iron Ore,10.4,225.4,32.1
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,18.4,329.5,48
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Steel,14.3,247,39.3
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Petroleum Products,13.8,248.6,41.5
India,Gangavaram,Iron Ore Berth 5,Dry Bulk,Iron Ore,17.7,336.3,47.4
India,Paradip,Coal Berth 5,Dry Bulk,Thermal Coal,14.7,299.6,47.1
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,22.8,361.4,63.9
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Fertilizer,14.3,240.5,40.3
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,14.2,236.7,40.5
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,9.9,199.9,32.1
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.1,249,41.6
India,Haldia,Oil Jetty 8,Liquid Bulk,Petroleum Products,10.9,230.1,34.4
India,Haldia,Oil Jetty 6,Liquid Bulk,Petroleum Products,10.8,226.4,36.3
India,Dhamra,LPG Berth 2,Bulk Gases,LPG,12.2,224.3,35.2
India,Dhamra,LPG Berth 4,Bulk Gases,LPG,11.9,219.7,35
India,Haldia,Oil Jetty 2,Liquid Bulk,Petroleum Products,11,223.9,34.4
India,Gangavaram,Iron Ore Berth 5,Dry Bulk,Iron Ore,18.3,327.9,48
India,Dhamra,Coal Berth 6,Dry Bulk,Coking Coal,18.4,334.6,47.1
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,23,363.9,64.3
India,Dhamra,Coal Berth 7,Dry Bulk,Thermal Coal,18.3,326.6,47.9
India,Paradip,Coal Berth 7,Dry Bulk,Coking Coal,14.5,294,45.5
India,Haldia,Oil Jetty 5,Liquid Bulk,Chemicals,11,227.7,34.5
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,13.7,239.6,38.5
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,9.9,201.5,31.9
India,Dhamra,General Cargo Berth 6,Dry Bulk,Grain,14.5,238.5,37.1
India,Haldia,Oil Jetty 6,Liquid Bulk,Chemicals,10.6,218.8,37.4
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Iron Ore,12.3,248.5,40.5
India,Visakhapatnam,Oil Handling Berth 7,Liquid Bulk,Crude Oil,13.9,242.4,40
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Iron Ore,10.1,222.9,32.1
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,13.9,242.9,35.9
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Steel,14.7,230.4,40.3
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Bauxite,15.9,282.2,41.9
India,Paradip,General Cargo Berth 4,Dry Bulk,Coal,14.4,301.6,46.8
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Coal,13.9,235.6,36.3
India,Dhamra,General Cargo Berth 1,Dry Bulk,Grain,14.4,243.6,37
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Coal,13.8,244.2,36.1
India,Gangavaram,Iron Ore Berth 4,Dry Bulk,Iron Ore,17.9,321,49.6
India,Paradip,Oil Jetty 7,Liquid Bulk,Petroleum Products,13.7,265.1,45.9
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14.8,236.9,41.6
India,Gangavaram,Iron Ore Berth 5,Dry Bulk,Iron Ore,17.7,339.3,48.8
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Iron Ore,12.2,249,40.1
India,Dhamra,General Cargo Berth 5,Dry Bulk,Fertilizer,14.3,239.1,37.4
India,Haldia,Oil Jetty 5,Liquid Bulk,Chemicals,11.3,223.3,34.8
India,Dhamra,General Cargo Berth 8,Dry Bulk,Fertilizer,15.1,235.8,37.9
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Fertilizer,14.4,239.7,39.6
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Petroleum Products,14.1,253.6,43.4
India,Paradip,Iron Ore Berth 7,Dry Bulk,Iron Ore Pellets,16.2,289.7,44.9
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12.4,243.6,39.8
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore Pellets,16,298.6,47.4
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,14.3,238.5,41
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,23.2,366.1,64.1
India,Visakhapatnam,Multi Purpose Berth 4,Dry Bulk,Steel,14.5,244.4,39.9
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,10,195.3,33
India,Dhamra,LPG Berth 3,Bulk Gases,LPG,12,224.2,35.5
India,Haldia,Oil Jetty 2,Liquid Bulk,Petroleum Products,10.8,230,34.6
India,Dhamra,LPG Berth 4,Bulk Gases,LPG,11.9,225.9,35.1
India,Paradip,Coal Berth 6,Dry Bulk,Thermal Coal,14.4,299.1,45.6
India,Haldia,LPG Terminal 3,Bulk Gases,LPG,10.2,195.3,32.5
India,Paradip,General Cargo Berth 7,Dry Bulk,Fertilizer,14.7,304.9,46.1
India,Dhamra,Coal Berth 3,Dry Bulk,Coking Coal,17.5,326.3,47.8
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,16.1,278.9,41
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,9.7,201.7,31.7
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14.6,236.4,39
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,14.3,237.4,35.9
India,Haldia,Haldia Dock Complex 2,Dry Bulk,Fertilizer,10.8,229.4,31.2
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,23.2,368.3,65.9
India,Paradip,Coal Berth 8,Dry Bulk,Thermal Coal,14,306.3,46.4
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Coal,14,240.4,36
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,13.9,244.1,35.3
India,Gangavaram,General Cargo Berth 5,Dry Bulk,Bauxite,16.2,282.4,43
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,14.2,239,39.4
India,Dhamra,LPG Berth 5,Bulk Gases,LPG,11.9,221.2,37.1
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Coal,14.1,239.8,36.4
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18.1,334,47.6
India,Gangavaram,General Cargo Berth 5,Dry Bulk,Limestone,16.4,279.7,42.4
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.3,252.1,41.5
India,Gangavaram,General Cargo Berth 2,Dry Bulk,Limestone,15.7,279.3,43
India,Dhamra,Iron Ore Berth 2,Dry Bulk,Iron Ore,17.7,326.3,49
India,Haldia,LPG Terminal 2,Bulk Gases,LPG,9.7,200.3,33.9
India,Dhamra,Coal Berth 2,Dry Bulk,Thermal Coal,18.2,328.2,48.2
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Pellets,18.1,325.5,47.1
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,12.5,245.3,39.6
India,Sagar-Sandheads,Liquid Bulk Terminal 7,Liquid Bulk,Petroleum Products,14.1,250.1,40.9
India,Visakhapatnam,Multi Purpose Berth 3,Dry Bulk,Fertilizer,14,240.9,39.7
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12.6,243.9,39.7
India,Paradip,Oil Jetty 6,Liquid Bulk,Petroleum Products,14.5,257.7,45.1
India,Dhamra,General Cargo Berth 4,Dry Bulk,Grain,14.5,242.5,38.9
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Petroleum Products,13.8,258.8,41
India,Sagar-Sandheads,Sagar Anchorage Berth 7,Dry Bulk,Coal,12.1,250.6,39.3
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Coal,12.2,241.5,39
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10.1,207.9,31.7
India,Gangavaram,General Cargo Berth 7,Dry Bulk,Bauxite,16,275.1,42
India,Sagar-Sandheads,Sagar Anchorage Berth 7,Dry Bulk,Coal,12.3,241.3,39.2
India,Sagar-Sandheads,Liquid Bulk Terminal 1,Liquid Bulk,Petroleum Products,13.5,248.9,41.9
India,Visakhapatnam,Oil Handling Berth 4,Liquid Bulk,Crude Oil,13.6,244.3,41.6
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,18.2,322.5,48.8
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Bauxite,15.4,280.9,40.7
India,Gangavaram,General Cargo Berth 4,Dry Bulk,Limestone,16.6,276.3,42.9
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Iron Ore,12.2,250.4,38.8
India,Gangavaram,Coal Berth 8,Dry Bulk,Coal,18.5,328.5,47.4
India,Dhamra,General Cargo Berth 7,Dry Bulk,Fertilizer,14.3,245.5,37.8
India,Visakhapatnam,Oil Handling Berth 7,Liquid Bulk,Petroleum Products,14.1,237.7,39.7
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18.5,335.6,49.2
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Iron Ore,12.4,241.3,39.6
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Coal,13.5,237.1,35.7
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Iron Ore,12.1,258.2,41.8
India,Haldia,Oil Jetty 7,Liquid Bulk,Chemicals,11.3,234.9,34.7
India,Visakhapatnam,East Quay Berth 8,Dry Bulk,Steam Coal,14.6,237.1,39.2
India,Visakhapatnam,Multi Purpose Berth 5,Dry Bulk,Fertilizer,14.7,246.5,40.4
India,Dhamra,Coal Berth 2,Dry Bulk,Thermal Coal,17.6,326.2,48.2
India,Dhamra,Iron Ore Berth 1,Dry Bulk,Iron Ore,17.7,339.9,46.3
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,18,335.7,48.2
India,Paradip,Oil Jetty 3,Liquid Bulk,Petroleum Products,13.9,260.3,45.1
India,Visakhapatnam,East Quay Berth 6,Dry Bulk,Steam Coal,14.5,242.5,41.4
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Coal,10.4,225.2,32.3
India,Paradip,General Cargo Berth 1,Dry Bulk,Fertilizer,14.8,293.3,45.9
India,Gangavaram,Coal Berth 8,Dry Bulk,Coal,17.8,333.6,48.3
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,11.9,249.6,40.8
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,14.4,241,40.4
India,Gangavaram,Iron Ore Berth 5,Dry Bulk,Iron Ore,17.6,318.2,49.6
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,10.1,198.7,31.9
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Pellets,18.2,319.7,46.6
India,Haldia,Oil Jetty 8,Liquid Bulk,Chemicals,11.1,225.8,34
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,10.2,203.6,32.5
India,Dhamra,LPG Berth 8,Bulk Gases,LPG,11.9,225.8,36.1
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Iron Ore,10.2,221.1,32.3
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Coal,14,239.8,35.5
India,Haldia,Oil Jetty 1,Liquid Bulk,Chemicals,11,225.7,34.8
India,Paradip,Coal Berth 4,Dry Bulk,Thermal Coal,14.3,302.3,46.5
India,Dhamra,Coal Berth 2,Dry Bulk,Coking Coal,18.3,318.1,47
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Crude Oil,13.9,254.6,40.3
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,22.7,373.1,65.5
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Coal,13.4,239.1,36.2
India,Dhamra,General Cargo Berth 4,Dry Bulk,Grain,15,238,38.4
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Petroleum Products,14,255.5,41.7
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Steel,14.6,245.3,39.7
India,Gangavaram,General Cargo Berth 8,Dry Bulk,Limestone,15.5,281.8,42.1
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Coal,13.9,237.8,37.3
India,Gangavaram,Coal Berth 7,Dry Bulk,Coal,18.4,342.1,48.5
India,Paradip,Coal Berth 3,Dry Bulk,Thermal Coal,14.2,305.3,45.5
India,Gangavaram,Coal Berth 2,Dry Bulk,Coal,18.2,332.5,47.5
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Coal,13.9,235.5,35
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,22,366,63.5
India,Haldia,Oil Jetty 8,Liquid Bulk,Chemicals,10.8,231.5,35.1
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Minerals,14.1,244,36.7
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Iron Ore,10.4,221.7,31.4
India,Haldia,Oil Jetty 8,Liquid Bulk,Petroleum Products,11,222.3,34.5
India,Dhamra,Coal Berth 1,Dry Bulk,Thermal Coal,18.2,336.5,48.1
India,Dhamra,Iron Ore Berth 2,Dry Bulk,Iron Ore,18,333.1,48.9
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,14.2,242.5,38.7
India,Dhamra,Iron Ore Berth 1,Dry Bulk,Iron Ore,18.8,330.2,47.1
India,Paradip,SPM Terminal 5,Liquid Bulk,Crude Oil,23.3,374.3,65.7
India,Visakhapatnam,Multi Purpose Berth 4,Dry Bulk,Fertilizer,14.8,235.2,40.7
India,Gangavaram,Iron Ore Berth 6,Dry Bulk,Iron Ore,18.3,315.6,47.8
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Minerals,14.4,237.1,35.2
India,Paradip,Coal Berth 1,Dry Bulk,Coking Coal,14.6,289.3,44.8
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,14.7,242.7,40.1
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Fertilizer,14.6,232.7,40
India,Sagar-Sandheads,Liquid Bulk Terminal 3,Liquid Bulk,Petroleum Products,14.2,247.8,44.3
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Pellets,18.3,307.7,47.3
India,Paradip,Oil Jetty 3,Liquid Bulk,Petroleum Products,13.8,261.5,45
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,14.5,238.5,35.3
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,9.8,209.2,31.4
India,Dhamra,General Cargo Berth 3,Dry Bulk,Grain,14.1,234.8,39
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Bauxite,15.8,281.8,40.6
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Iron Ore,12.3,248,40.4
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Coal,10.2,232.1,32.7
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Coal,14.1,235.8,37.6
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,14,236.1,35.7
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12.2,247.6,38.8
